trade_date,direction,signal_close,buy_stop_order,sell_stop_order,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,stop_pips,result_pips,outcome,pnl_usd,R,cum_pnl_usd,equity_usd,drawdown_pct
2026-02-19,short,1.17984,1.182687043,1.176992957,2026-02-19 13:00,2026-02-19 16:00,1.176927957,1.177561182,1.177496182,1.174080914,5.682248126,-6.332248126,stop,-6.332248126,-1.114391344,380.1666014,1380.166601,-0.013473796
2026-02-20,long,1.17552,1.178382218,1.172657782,2026-02-20 16:00,2026-02-20 17:00,1.178447218,1.177810965,1.177875965,1.181309437,5.71253572,-6.36253572,stop,-6.36253572,-1.113784847,373.8040657,1373.804066,-0.018021659
2026-02-23,short,1.18245,1.185221933,1.179678067,2026-02-23 11:00,2026-02-23 15:00,1.179613067,1.180231301,1.180166301,1.176841135,5.532339487,-6.182339487,stop,-6.182339487,-1.117490982,367.6217262,1367.621726,-0.022440719
2026-02-25,short,1.18053,1.183242564,1.177817436,2026-02-25 12:00,2026-02-25 13:00,1.177752436,1.178358821,1.178293821,1.175039873,5.413848387,-6.063848387,stop,-6.063848387,-1.120062468,361.5578778,1361.557878,-0.026775084
2026-02-26,short,1.18189,1.184571312,1.179208688,2026-02-26 16:00,2026-02-26 17:00,1.179143688,1.179743835,1.179678835,1.176462375,5.351475968,-6.001475968,stop,-6.001475968,-1.121461818,355.5564019,1355.556402,-0.031064866
2026-03-02,short,1.17324,1.17588939,1.17059061,2026-03-02 8:00,2026-03-02 9:00,1.17052561,1.171119387,1.171054387,1.167876221,5.287762908,-5.937762908,stop,-5.937762908,-1.12292533,349.618639,1349.618639,-0.035309106
2026-03-03,short,1.16693,1.169745621,1.164114379,2026-03-03 9:00,2026-03-03 10:00,1.164049379,1.161298758,1.164611332,1.161233758,5.619534762,27.50621063,target,27.50621063,4.894748728,377.1248496,1377.12485,-0.015648003
2026-03-04,long,1.16108,1.164177639,1.157982361,2026-03-04 11:00,2026-03-04 12:00,1.164242639,1.163559399,1.163624399,1.167340278,6.182398024,-6.832398024,stop,-6.832398024,-1.105137197,370.2924516,1370.292452,-0.020531718
2026-03-05,long,1.16075,1.163885398,1.157614602,2026-03-05 10:00,2026-03-05 11:00,1.163950398,1.163259622,1.163324622,1.167085795,6.257758123,-6.907758123,stop,-6.907758123,-1.103871065,363.3846934,1363.384693,-0.025469299
2026-03-06,short,1.16118,1.16437147,1.15798853,2026-03-06 10:00,2026-03-06 14:00,1.15792353,1.158625497,1.158560497,1.15473206,6.369670217,-7.019670217,stop,-7.019670217,-1.102046099,356.3650232,1356.365023,-0.030486873
2026-03-09,long,1.15453,1.157788668,1.151271332,2026-03-09 14:00,2026-03-09 15:00,1.157853668,1.15713829,1.15720329,1.161112337,6.503787371,-7.153787371,stop,-7.153787371,-1.099941767,349.2112359,1349.211236,-0.035600313
2026-03-10,long,1.16326,1.166692676,1.159827324,2026-03-10 18:00,2026-03-10 19:00,1.166757676,1.166007568,1.166072568,1.170190351,6.851078002,-7.501078002,stop,-7.501078002,-1.09487558,341.7101578,1341.710158,-0.040961991
2026-03-11,short,1.16336,1.166777367,1.159942633,2026-03-11 10:00,2026-03-11 11:00,1.159877633,1.160624686,1.160559686,1.156460266,6.820524102,-7.470524102,stop,-7.470524102,-1.095300594,334.2396337,1334.239634,-0.046301831
2026-03-12,short,1.15479,1.158267138,1.151312862,2026-03-12 16:00,2026-03-12 17:00,1.151247862,1.152006844,1.151941844,1.147770724,6.939817897,-7.589817897,stop,-7.589817897,-1.0936624,326.6498159,1326.649816,-0.05172694
2026-03-13,short,1.14828,1.151720366,1.144839634,2026-03-13 9:00,2026-03-13 10:00,1.144774634,1.145526277,1.145461277,1.141334268,6.866427002,-7.516427002,stop,-7.516427002,-1.094663498,319.1333888,1319.133389,-0.05709959
2026-03-16,long,1.14317,1.146613915,1.139726085,2026-03-16 11:00,2026-03-16 14:00,1.146678915,1.15005783,1.145991564,1.15012283,6.873510369,33.78915091,target,33.78915091,4.915850722,352.9225398,1352.92254,-0.032947518
2026-03-17,long,1.14816,1.151699155,1.144620845,2026-03-17 9:00,2026-03-17 10:00,1.151764155,1.150992796,1.151057796,1.155303311,7.063594851,-7.713594851,stop,-7.713594851,-1.092021133,345.2089449,1345.208945,-0.038461101
2026-03-18,short,1.15423,1.15780023,1.15065977,2026-03-18 13:00,2026-03-18 14:00,1.15059477,1.151372331,1.151307331,1.14702454,7.125615108,-7.775615108,stop,-7.775615108,-1.091220195,337.4333298,1337.43333,-0.044019016
2026-03-19,long,1.14654,1.150189054,1.142890946,2026-03-19 14:00,2026-03-19 18:00,1.150254054,1.153838107,1.14952576,1.153903107,7.282934353,35.84053566,target,35.84053566,4.921166926,373.2738655,1373.273865,-0.018400639
2026-03-23,short,1.15306,1.156787245,1.149332755,2026-03-23 10:00,2026-03-23 11:00,1.149267755,1.150076654,1.150011654,1.14554051,7.438991841,-8.088991841,stop,-8.088991841,-1.087377431,365.1848736,1365.184874,-0.024182552
2026-03-25,short,1.15964,1.163528958,1.155751042,2026-03-25 17:00,2026-03-25 18:00,1.155686042,1.156527216,1.156462216,1.151797084,7.761746136,-8.411746136,stop,-8.411746136,-1.083744043,356.7731275,1356.773127,-0.030195165
2026-03-26,short,1.15666,1.160537771,1.152782229,2026-03-26 12:00,2026-03-26 13:00,1.152717229,1.153556171,1.153491171,1.148839457,7.73941883,-8.38941883,stop,-8.38941883,-1.083985634,348.3837087,1348.383709,-0.036191819
2026-03-30,short,1.15128,1.154884225,1.147675775,2026-03-30 13:00,2026-03-30 14:00,1.147610775,1.148395121,1.148330121,1.144006549,7.193464219,-7.843464219,stop,-7.843464219,-1.090359802,340.5402444,1340.540244,-0.041798231
2026-03-31,long,1.14721,1.150824971,1.143595029,2026-03-31 13:00,2026-03-31 14:00,1.150889971,1.15010348,1.15016848,1.154504942,7.214911008,-7.864911008,stop,-7.864911008,-1.090091201,332.6753334,1332.675333,-0.047419973
2026-04-01,long,1.15913,1.162845607,1.155414393,2026-04-01 16:00,2026-04-01 17:00,1.162910607,1.162104031,1.162169031,1.166626215,7.415765458,-8.065765458,stop,-8.065765458,-1.0876511,324.609568,1324.609568,-0.053185284
2026-04-06,long,1.15331,1.15684078,1.14977922,2026-04-06 8:00,2026-04-06 9:00,1.15690578,1.156136092,1.156201092,1.160436559,7.046878114,-7.696878114,stop,-7.696878114,-1.092239427,316.9126899,1316.91269,-0.058686918
2026-04-07,long,1.15447,1.157981287,1.150958713,2026-04-07 15:00,2026-04-07 16:00,1.158046287,1.15728049,1.15734549,1.161557574,7.007974208,-7.657974208,stop,-7.657974208,-1.092751483,309.2547157,1309.254716,-0.064160745
2026-04-08,short,1.16964,1.17332541,1.16595459,2026-04-08 19:00,2026-04-08 20:00,1.16588959,1.16669014,1.16662514,1.162204181,7.355495498,-8.005495498,stop,-8.005495498,-1.088369302,301.2492202,1301.24922,-0.069882975
2026-04-09,long,1.16645,1.170141375,1.162758625,2026-04-09 16:00,2026-04-09 23:00,1.170206375,1.169404635,1.169469635,1.173897749,7.367400723,-8.017400723,stop,-8.017400723,-1.088226503,293.2318194,1293.231819,-0.075613715
2026-04-10,long,1.16848,1.172167181,1.164792819,2026-04-10 13:00,2026-04-10 17:00,1.172232181,1.171431278,1.171496278,1.175919362,7.359030687,-8.009030687,stop,-8.009030687,-1.08832685,285.2227887,1285.222789,-0.081338472
2026-04-13,long,1.16857,1.172182914,1.164957086,2026-04-13 17:00,2026-04-13 19:00,1.172247914,1.175795828,1.171526833,1.175860828,7.210805195,35.47913853,target,35.47913853,4.920274168,320.7019273,1320.701927,-0.055978418
