trade_date,direction,signal_close,buy_stop_order,sell_stop_order,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,stop_pips,result_pips,outcome,pnl_usd,R,cum_pnl_usd,equity_usd,drawdown_pct
2026-03-23,short,1.15274,1.1564774044839707,1.1490025955160295,2026-03-23 10:04:00,2026-03-23 10:51:00,1.1489025955160295,1.1497485223984851,1.1496485223984851,1.1451651910320588,7.459268824556981,-8.45926882455661,stop,-8.45926882455661,-1.1340613971046982,-26.015537803727444,973.9844621962726,-0.035396462392396466
2026-03-24,short,1.16079,1.1647135497597723,1.1568664502402277,2026-03-24 13:31:00,2026-03-24 13:33:00,1.1567664502402277,1.1576495287785606,1.1575495287785607,1.1528429004804555,7.830785383329128,-8.830785383329154,stop,-8.830785383329154,-1.1277011118359743,-34.8463231870566,965.1536768129434,-0.04414219412758735
2026-03-25,short,1.15962,1.1635181272717836,1.1557218727282166,2026-03-25 16:11:00,2026-03-25 16:21:00,1.1556218727282166,1.1564998773396329,1.156399877339633,1.151723745456433,7.780046114162676,-8.780046114162943,stop,-8.780046114162943,-1.1285339425147984,-43.62636930121954,956.3736306987805,-0.052837675288531005
2026-03-30,short,1.14969,1.1533024150510383,1.146077584948962,2026-03-30 14:07:00,2026-03-30 14:47:00,1.145977584948962,1.1467985659154893,1.1466985659154894,1.1423651698979238,7.209809665273711,-8.209809665273848,stop,-8.209809665273848,-1.1386999167005296,-51.83617896649339,948.1638210335066,-0.06096841222898586
2026-03-31,long,1.14707,1.1506927512984864,1.1434472487015137,2026-03-31 12:32:00,2026-03-31 16:41:00,1.1507927512984863,1.1543155025969727,1.1500697073802852,1.1544155025969727,7.230439182010028,35.227512984863374,target,35.227512984863374,4.872112481426099,-16.60866598163002,983.39133401837,-0.02608019279097451
2026-04-01,long,1.15823,1.161981858733562,1.1544781412664382,2026-04-01 12:46:00,2026-04-01 12:47:00,1.162081858733562,1.161233047011271,1.161333047011271,1.1658337174671238,7.4881172229095325,-8.488117222908986,stop,-8.488117222908986,-1.1335449179321075,-25.096783204539005,974.903216795461,-0.034486556771754384
2026-04-07,long,1.15419,1.1577293376026607,1.1506506623973394,2026-04-07 09:03:00,2026-04-07 09:05:00,1.1578293376026607,1.1570229417401754,1.1571229417401754,1.1613686752053214,7.063958624852828,-8.063958624853207,stop,-8.063958624853207,-1.1415636830717157,-33.16074182939221,966.8392581706078,-0.04247284743507229
2026-04-08,short,1.16961,1.1733744867225275,1.1658455132774725,2026-04-08 18:40:00,2026-04-08 19:39:00,1.1657455132774726,1.1665968453468336,1.1664968453468336,1.161981026554945,7.513320693610179,-8.513320693610549,stop,-8.513320693610549,-1.133096940857434,-41.67406252300276,958.3259374769973,-0.05090417213950049
2026-04-09,long,1.16631,1.1700764978864011,1.1625435021135988,2026-04-09 15:33:00,2026-04-09 20:59:00,1.170176497886401,1.16975,1.1694247644205082,1.1739429957728023,7.517334658929673,-4.264978864010338,forced_close_end_of_data,-4.264978864010338,-0.5673525335132001,-45.9390413870131,954.060958612987,-0.05512807288917898
2026-04-10,long,1.16802,1.1717785479920813,1.1642614520079189,2026-04-10 11:08:00,2026-04-10 11:36:00,1.1718785479920812,1.171028401199483,1.171128401199483,1.1756370959841624,7.501467925983192,-8.501467925983164,stop,-8.501467925983164,-1.1333072419780965,-54.44050931299626,945.5594906870037,-0.06354765898582915
2026-04-13,long,1.16974,1.1734211705628532,1.1660588294371468,2026-04-13 17:17:00,2026-04-13 20:59:00,1.1735211705628532,1.17581,1.1727864670825332,1.1772023411257064,7.347034803199828,22.88829437146811,forced_close_end_of_data,22.88829437146811,3.1153104598741863,-31.552214941528153,968.4477850584718,-0.040879813062766335
